,int_pos,pair_id,status,cond,subject,app_int,app_n,app_p,fsp_int,fsp_n,fsp_p,sb_int,sb_n,sb_p,mwr_p,l_int,l_n
590,AD,69,F,control,nf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.173000000000002,-4.173000000000002
591,AD,71,F,treatment,nf,0.0,-10.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.8030000000000115,90.718
592,AD,73,F,treatment,nf,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.226,71.66400000000002
593,AD,75,S,treatment,nf,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,10.025000000000006,109.82600000000001
594,AD,77,S,treatment,nf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.882,-4.111000000000004
595,AD,79,S,control,nf,-1.0,-3.0,1.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,36.833999999999996,95.206
596,AD,1,S,control,nm,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.812,-0.3359999999999985
597,AD,3,F,control,nm,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,105.667,1.7970000000000113
598,AD,5,F,treatment,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.144999999999982,-25.144999999999982
599,AD,7,F,treatment,nm,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.5130000000000052,13.995999999999995
600,AD,9,S,control,nm,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8059999999999974,-83.201
601,AD,11,F,control,nm,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.4,-0.5999999999999943
602,AD,13,S,control,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150000000000063,0.9150000000000063
603,AD,15,F,control,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.908000000000015,27.908000000000015
604,AD,17,F,treatment,nm,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-54.897999999999996,-4.5800000000000125
605,AD,19,F,treatment,nm,0.0,-11.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,16.04300000000002,120.47200000000001
606,AD,21,S,treatment,nm,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.091999999999999,-110.908
607,AD,23,S,treatment,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.319000000000003,-0.47800000000000864
608,AD,25,S,control,nm,0.0,-5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.986000000000004,102.316
609,AD,27,F,control,nm,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.452,-0.8930000000000007
610,AD,29,F,control,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6550000000000011,1.6550000000000011
611,AD,31,S,treatment,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9890000000000043,-0.9890000000000043
612,AD,33,S,treatment,nm,1.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-110.115,42.016999999999996
613,AD,35,S,treatment,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.685000000000002,15.685000000000002
614,AD,37,S,treatment,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280000000000001,2.280000000000001
615,AD,39,S,control,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18999999999999773,-0.18999999999999773
616,AD,41,F,control,nm,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.63,85.356
617,AD,43,S,control,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8880000000000052,2.8880000000000052
618,AD,45,F,control,nm,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.923000000000016,17.923000000000016
619,AD,47,S,treatment,nm,-1.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,95.137,0.26900000000000546
620,AD,49,S,treatment,nm,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.3019999999999925,1.3019999999999925
621,AD,51,S,treatment,nm,0.0,-4.0,0.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,23.305999999999997,107.054
622,AD,53,S,treatment,nm,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63499999999999,-6.456000000000003
623,AD,55,S,control,nm,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.6880000000000024,36.706
624,AD,57,F,control,nm,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.6219999999999999,50.245999999999995
625,AD,59,S,control,nm,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.147,79.818
626,AD,61,F,control,nm,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6370000000000005,-1.6370000000000005
627,AD,63,S,treatment,nm,0.0,-8.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,8.772999999999996,110.88
628,AD,65,S,treatment,nm,0.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7279999999999944,112.119
629,AD,67,S,control,nm,2.0,7.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-119.056,-73.17099999999999
630,AD,69,F,control,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.173000000000002,-4.173000000000002
631,AD,71,F,treatment,nm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8030000000000115,-1.8030000000000115
632,AD,73,F,treatment,nm,0.0,-2.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.225999999999999,96.58000000000001
633,AD,75,S,treatment,nm,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,10.025000000000006,112.87400000000001
634,AD,77,S,treatment,nm,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-48.94800000000001,57.35
635,AD,79,S,control,nm,-3.0,-5.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,108.087,88.74000000000001
